qKfz(t)(1);Statusflag;qKfz(t)(2);Statusflag;qKfz(t)(3);Statusflag;qPkw(t)(1);Statusflag;qPkw(t)(2);Statusflag;qPkw(t)(3);Statusflag;qLkw(t)(1);Statusflag;qLkw(t)(2);Statusflag;qLkw(t)(3);Statusflag;vKfz(t)(1);Statusflag;vKfz(t)(2);Statusflag;vKfz(t)(3);Statusflag;vPkw(t)(1);Statusflag;vPkw(t)(2);Statusflag;vPkw(t)(3);Statusflag;vLkw(t)(1);Statusflag;vLkw(t)(2);Statusflag;vLkw(t)(3);Statusflag;vgKfz(t)(1);Statusflag;vgKfz(t)(2);Statusflag;vgKfz(t)(3);Statusflag;b(t)(1);Statusflag;b(t)(2);Statusflag;b(t)(3);Statusflag;aLkw(1);Statusflag;aLkw(2);Statusflag;aLkw(3);Statusflag;kKfz(1);Statusflag;kKfz(2);Statusflag;kKfz(3);Statusflag;kLkw(1);Statusflag;kLkw(2);Statusflag;kLkw(3);Statusflag;kPkw(1);Statusflag;kPkw(2);Statusflag;kPkw(3);Statusflag;qB(1);Statusflag;qB(2);Statusflag;qB(3);Statusflag;kB(1);Statusflag;kB(2);Statusflag;kB(3);Statusflag;QKfz;Statusflag;QLkw;Statusflag;QPkw;Statusflag;VKfz;Statusflag;VLkw;Statusflag;VPkw;Statusflag;VgKfz;Statusflag;B;Statusflag;Bmax;Statusflag;SKfz;Statusflag;Alkw;Statusflag;KKfz;Statusflag;KLkw;Statusflag;KPkw;Statusflag;QB;Statusflag;KB;Statusflag;VDelta;Statusflag
108720;1;146340;1;496020;1;106920;1 nErf ;106920;1 Intp nErf ;119820;1 Intp nErf ;1800;1;1800;1 Intp ;28140;1;139;1 nErf ;118;1 nErf ;118;1 Intp nErf ;140;1;129;1;129;1 Intp ;73;1;66;1;66;1 Intp ;61;1;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;2;1;1;1 Intp ;6;1;782;1;1240;1;4204;1 Intp ;25;1;27;1 Intp ;426;1 Intp ;764;1;829;1 Intp ;929;1 Intp ;111726;1;110329;1 Intp ;194672;1 Intp ;804;1;935;1 Intp ;1650;1 Intp ;65631907;1;4172591;1 Intp ;36176301;1 Intp ;1;1 Intp ;1;1 Intp ;1;1 Intp ;0;1;6187;1;1;1;13;0,5 Intp ;6;1 Intp ;65631907;1 Intp ;4172591;1 Intp ;36176301;1 Intp ;46607778;1 Intp ;46607778;1 Intp ;13;1 Intp 
582180;1;55560;1;68340;1;45420;1 Intp nErf ;53340;1 nErf ;45420;1 nErf ;22920;1 Intp ;2220;1;22920;1;66;1 nErf ;75;1 nErf ;151;1 nErf ;69;1;75;1;194;1;65;1 Intp ;86;1;65;1;81;1;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;58;1;45;1;4;1 Intp ;4;1;34;1;8821;1;741;1;453;1;353;1 Intp ;26;1;353;1;658;1 Intp ;711;1;234;1;92177;1 Intp ;56670;1;136642;1;1397;1 Intp ;756;1;905;1;66337987;1;4220651;1 Intp ;36320481;1 Intp ;1;1;1;1 Intp ;0;1 Intp ;1;1;6291;1;58;1;9;0,5 ;6;1 Intp ;66337987;1;4220651;1 Intp ;251;1;46872108;1 Intp ;46872108;1 Intp ;36;1
412140;1;222120;1;365520;1;255;0 Fehl Intp Impl nErm nErf ;255;0 Fehl Intp Impl nErm nErf ;207720;1 Intp nErf ;2640;1 Intp ;23340;1 Intp ;2640;1;70;1 Intp nErf ;84;1 nErf ;70;1 nErf ;255;0 Fehl Impl nErm ;82;1;70;1;255;0 Fehl Impl nErm ;255;0 Fehl Intp Impl nErm ;114;1;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;81;1;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;1;1 Intp ;11;1 Intp ;1;1;5888;1 Intp ;2644;1;5222;1;19;1;0;1;23;1;97;1;255;0 Fehl nErm ;2967;1 Intp ;255;0 Fehl nErm ;255;0 Fehl nErm ;211416;1 Intp ;255;0 Fehl nErm ;255;0 Fehl nErm ;3020;1 Intp ;67337767;1;4249271;1 Intp ;36528203;1 Intp ;1;1 Intp ;0;1 Intp ;0;1 Intp ;0;1;6294;1;1;1;9;0,5 Intp ;6;1 Intp ;67337767;1 Intp ;89;1;0;1;47151380;1 Intp ;47151380;1 Intp ;14;1 Intp 
317280;1;228420;1;552660;1;255;0 Fehl Intp Impl nErm nErf ;255;0 Fehl Intp Impl nErm nErf ;209940;1 Intp nErf ;16200;1 Intp ;10860;1 Intp ;16200;1;99;1 Intp nErf ;93;1 nErf ;99;1 nErf ;99;1 Intp ;91;1;99;1;85;1;85;1 Intp ;100;1;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;44;1;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;5;1 Intp ;5;1 Intp ;3;1;3205;1 Intp ;2456;1;5582;1;191;1 Intp ;128;1 Intp ;162;1;255;0 Fehl nErm ;255;0 Fehl nErm ;2121;1 Intp ;255;0 Fehl nErm ;255;0 Fehl nErm ;232620;1 Intp ;255;0 Fehl nErm ;255;0 Fehl nErm ;2350;1 Intp ;68436127;1;4292531;1 Intp ;36738145;1 Intp ;2;1 Intp ;1;1 Intp ;1;1 Intp ;0;1;6340;1;44;1;13;0,5 Intp ;6;1 Intp ;34218064;1 Intp ;4292531;1 Intp ;36738145;1 Intp ;47469472;1 Intp ;23734736;1 Intp ;6;1 Intp 
478020;1;226740;1;291780;1;263940;1 Intp nErf ;255;0 Fehl Intp Impl nErm nErf ;263940;1 nErf ;27840;1 Intp ;7320;1 Intp ;27840;1;167;1 Intp nErf ;104;1 nErf ;167;1 nErf ;255;0 Fehl Impl nErm ;117;1;177;1;255;0 Fehl Impl nErm ;255;0 Fehl Intp Impl nErm ;76;1;67;1;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;6;1 Intp ;3;1 Intp ;10;1;2862;1 Intp ;2180;1;1747;1;19;1;41;1;366;1;97;1;255;0 Fehl nErm ;1491;1;255;0 Fehl nErm ;255;0 Fehl nErm ;359153;1;255;0 Fehl nErm ;255;0 Fehl nErm ;2151;1;69432667;1;4355531;1 Intp ;37266026;1 Intp ;2;1 Intp ;0;1 Intp ;1;1 Intp ;0;1;6343;1;1;1;19;0,5 Intp ;6;1 Intp ;34716334;1 Intp ;89;1;37266026;1 Intp ;48241964;1 Intp ;24120982;1 Intp ;63;1 Intp 
483420;1;75300;1;63360;1;34140;1 Intp nErf ;55380;1 nErf ;34140;1 nErf ;29220;1 Intp ;24180;1 Intp ;29220;1;86;1 Intp nErf ;55;1 nErf ;86;1 nErf ;170;1;74;1;156;1;255;0 Fehl Intp Impl nErm ;255;0 Fehl Intp Impl nErm ;255;0 Fehl Intp Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;36;1;47;1;255;0 Fehl Impl nErm ;6;1 Intp ;32;1 Intp ;46;1;5621;1 Intp ;1369;1;737;1;19;1;0;1;31;1;201;1 Intp ;748;1;219;1;255;0 Fehl nErm ;255;0 Fehl nErm ;255;0 Fehl nErm ;255;0 Fehl nErm ;255;0 Fehl nErm ;255;0 Fehl nErm ;70054747;1;4438151;1 Intp ;37389686;1 Intp ;1;1 Intp ;0;1 Intp ;0;1 Intp ;0;1;6427;1;47;1;8;0,5 Intp ;6;1 Intp ;70054747;1 Intp ;89;1;251;1;48485064;1 Intp ;48485064;1 Intp ;31;1 Intp 
157320;1;157320;1 Intp ;209820;1;199080;1 Intp nErf ;138240;1 Intp nErf ;199080;1 nErf ;10740;1 Intp ;19080;1 Intp ;10740;1;122;1 Intp nErf ;255;0 Fehl Intp Impl nErm nErf ;122;1 nErf ;126;1 Intp ;157;1;126;1;113;1;255;0 Fehl Impl nErm ;255;0 Fehl Intp Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;7;1 Intp ;12;1 Intp ;5;1;1290;1 Intp ;541;1;1720;1;95;1 Intp ;0;1;0;1;1580;1 Intp ;881;1 Intp ;1580;1;221956;1 Intp ;255;0 Fehl nErm ;255;0 Fehl nErm ;1819;1 Intp ;0;1 Fehl nErm ;255;0 Fehl nErm ;70579207;1 Intp ;4478711;1 Intp ;37926086;1 Intp ;1;1 Intp ;0;1 Intp ;2;1 Intp ;0;1 Intp ;6430;1;1;1;9;0,5 Intp ;6;1 Intp ;70579207;1 Intp ;89;1;18963043;1 Intp ;49302012;1 Intp ;49302012;1 Intp ;121;1 Intp 
106800;1;255;0 Fehl Impl nErm ;402960;1;85500;1 nErf ;255;0 Fehl Impl nErm nErf ;255;0 Fehl Intp Impl nErm nErf ;20400;1 Intp ;255;0 Fehl Intp Impl nErm ;20400;1;84;1 nErf ;124;1 nErf ;124;1 Intp nErf ;81;1;81;1 Intp ;255;0 Fehl Intp Impl nErm ;98;1;98;1 Intp ;108;1;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;48;1;255;0 Fehl Impl nErm ;19;1 Intp ;255;0 Fehl nErm ;5;1;1271;1;255;0 Fehl nErm ;3250;1 Intp ;208;1 Intp ;255;0 Fehl nErm ;189;1;1056;1;255;0 Fehl nErm ;139;1;126300;1 Intp ;255;0 Fehl nErm ;255;0 Fehl nErm ;1504;1 Intp ;255;0 Fehl nErm ;255;0 Fehl nErm ;71088968;1;4519512;1 Intp ;38011588;1;1;1 Intp ;1;1 Intp ;0;1 Intp ;0;1;6480;1;48;1;10;0,5 Intp ;6;1 Intp ;71088968;1 Intp ;4519512;1 Intp ;251;1;49310368;1 Intp ;49310368;1 Intp ;24;1 Intp 
520080;1;110400;1;576600;1;255;0 Fehl Intp Impl nErm nErf ;255;0 Fehl Intp Impl nErm nErf ;106500;1 Intp nErf ;20580;1 Intp ;29460;1 Intp ;20580;1;192;1 Intp nErf ;255;0 Fehl Intp Impl nErm nErf ;192;1 nErf ;255;0 Fehl Impl nErm ;255;0 Fehl Intp Impl nErm ;196;1;95;1;95;1 Intp ;95;1;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;36;1;35;1;255;0 Fehl Impl nErm ;4;1 Intp ;27;1 Intp ;4;1;2709;1 Intp ;541;1;3003;1;217;1 Intp ;310;1 Intp ;217;1;97;1;137;1;543;1 Intp ;255;0 Fehl nErm ;255;0 Fehl nErm ;176884;1 Intp ;255;0 Fehl nErm ;0;1 Fehl nErm ;921;1 Intp ;72296048;1;4590132;1 Intp ;38118090;1 Intp ;3;1 Intp ;1;1 Intp ;1;1 Intp ;0;1;6552;1;36;1;24;0,5 Intp ;6;1 Intp ;24098683;1 Intp ;4590132;1 Intp ;38118090;1 Intp ;49593420;1 Intp ;16531140;1 Intp ;191;1 Intp 
68880;1;57840;1;345300;1;50640;1 nErf ;28140;1 nErf ;28140;1 Intp nErf ;3180;1 Intp ;18240;1 Intp ;3180;1;71;1 nErf ;57;1 nErf ;57;1 Intp nErf ;62;1;70;1;70;1 Intp ;95;1;255;0 Fehl Impl nErm ;107;1;84;1;255;0 Fehl Impl nErm ;75;1;50;1;39;1;32;1;5;1 Intp ;32;1 Intp ;1;1;970;1;1015;1;6058;1 Intp ;33;1 Intp ;41;1;30;1;817;1;402;1;402;1 Intp ;57000;1 Intp ;255;0 Fehl nErm ;32592;1 Intp ;803;1 Intp ;255;0 Fehl nErm ;572;1 Intp ;72768068;1;4614732;1 Intp ;38225010;1 Intp ;0;1 Intp ;0;1 Intp ;0;1 Intp ;0;1;6673;1;50;1;5;0,5 Intp ;6;1 Intp ;491;1;89;1;251;1;49761840;1 Intp ;449;1 Intp ;8;1 Intp 
35700;1;35700;1 Intp ;590760;1 Intp ;31680;1 nErf ;31680;1 Intp nErf ;255;0 Fehl Intp Impl nErm nErf ;4020;1;4020;1 Intp ;22380;1 Intp ;104;1 nErf ;104;1 Intp nErf ;63;1 nErf ;113;1;113;1 Intp ;255;0 Fehl Intp Impl nErm ;255;0 Fehl Impl nErm ;62;1;62;1 Intp ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;37;1;255;0 Fehl Impl nErm ;41;1;11;1;11;1 Intp ;4;1 Intp ;343;1;343;1 Intp ;9377;1 Intp ;19;1;65;1 Intp ;361;1 Intp ;280;1;280;1 Intp ;139;1;255;0 Fehl nErm ;38991;1 Intp ;255;0 Fehl nErm ;255;0 Fehl nErm ;375;1 Intp ;255;0 Fehl nErm ;73430228;1 Intp ;4645152;1 Intp ;38288371;1 Intp ;1;1 Intp ;0;1 Intp ;0;1 Intp ;0;1 Intp ;6752;1;41;1;6;0,5 Intp ;6;1 Intp ;73430228;1 Intp ;89;1;0;1;49901251;1 Intp ;49901251;1 Intp ;16;1 Intp 
456960;1;220560;1;565020;1;255;0 Fehl Intp Impl nErm nErf ;255;0 Fehl Intp Impl nErm nErf ;195480;1 Intp nErf ;900;1 Intp ;20520;1 Intp ;900;1;124;1 Intp nErf ;38;1 Intp nErf ;124;1 nErf ;124;1 Intp ;255;0 Fehl Intp Impl nErm ;124;1;95;1;255;0 Fehl Impl nErm ;255;0 Fehl Intp Impl nErm ;90;1;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;52;1;255;0 Fehl Impl nErm ;0;1 Intp ;9;1 Intp ;0;1;3685;1 Intp ;5804;1 Intp ;4557;1;9;1 Intp ;41;1;31;1;255;0 Fehl nErm ;137;1;1576;1 Intp ;255;0 Fehl nErm ;255;0 Fehl nErm ;255;0 Fehl nErm ;255;0 Fehl nErm ;255;0 Fehl nErm ;255;0 Fehl nErm ;74672768;1;4667472;1 Intp ;38483853;1 Intp ;2;1 Intp ;0;1 Intp ;1;1 Intp ;1;1;6806;1;52;1;15;0,5 Intp ;6;1 Intp ;37336384;1 Intp ;89;1;38483853;1 Intp ;50245882;1 Intp ;25122941;1 Intp ;86;1 Intp 
443040;1;443040;1 Intp ;96660;1;67800;1 Intp nErf ;255;0 Fehl Intp Impl nErm nErf ;67800;1 nErf ;3300;1;3300;1 Intp ;28860;1;140;1 nErf ;121;1 nErf ;41;1 nErf ;141;1;122;1;58;1;255;0 Fehl Intp Impl nErm ;255;0 Fehl Intp Impl nErm ;103;1 Intp ;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;62;1;40;1;255;0 Fehl Impl nErm ;255;0 Fehl Impl nErm ;1;1;1;1 Intp ;30;1;3165;1;3661;1 Intp ;2358;1;19;1;0;1;280;1 Intp ;481;1 Intp ;255;0 Fehl nErm ;1169;1;255;0 Fehl nErm ;255;0 Fehl nErm ;108204;1 Intp ;255;0 Fehl nErm ;255;0 Fehl nErm ;2639;1 Intp ;75655508;1 Intp ;4702932;1 Intp ;38619454;1 Intp ;2;1 Intp ;1;1 Intp ;0;1 Intp ;0;1 Intp ;6848;1;40;1;14;0,5 Intp ;6;1 Intp ;37827754;1 Intp ;4702932;1 Intp ;251;1;50376784;1 Intp ;25188392;1 Intp ;43;1
591780;1;24360;1;478020;1;570360;1 nErf ;15660;1 nErf ;474300;1 nErf ;21420;1;8700;1;3720;1;35;1 nErf ;94;1 nErf ;62;1 nErf ;34;1;143;1;62;1;60;1;7;1;109;1;1;1;63;1;46;1;53;1;39;1;46;1;4;1;36;1;1;1;16908;1;259;1;7710;1;357;1;1243;1;34;1;16775;1;110;1;7650;1;613200;1;36105;1;479508;1;17520;1;384;1;7734;1;76749668;1;4736772;1;39679774;1;1;1;0;1;1;1;0;1;6986;1;53;1;6;0,5 ;6;1;76749668;1;89;1;39679774;1;51616439;1;51616439;1;48;1
555360;1;155400;1;211260;1;542220;1 nErf ;130500;1 nErf ;184080;1 nErf ;13140;1;24900;1;27180;1;97;1 nErf ;128;1 nErf ;172;1 nErf ;99;1;138;1;181;1;31;1;73;1;112;1;120;1;47;1;86;1;47;1;16;1;17;1;2;1;16;1;13;1;5725;1;1214;1;1228;1;424;1;341;1;243;1;5477;1;946;1;1017;1;577435;1;177966;1;259640;1;5953;1;1390;1;1510;1;77671688;1;4801992;1;40536574;1;1;1;1;1;3;1;1;1;7066;1;47;1;13;0,5 ;6;1;77671688;1;4801992;1;13512191;1;52733633;1;52733633;1;36;1
542340;1;374160;1;462180;1;523800;1 nErf ;367320;1 nErf ;436980;1 nErf ;18540;1;6840;1;25200;1;179;1 nErf ;209;1 nErf ;155;1 nErf ;182;1;212;1;160;1;89;1;75;1;72;1;155;1;196;1;24;1;19;1;17;1;255;0 Fehl Impl nErm ;3;1;2;1;5;1;3030;1;1790;1;2982;1;208;1;91;1;350;1;2878;1;1733;1;2731;1;578122;1;383437;1;516612;1;3230;1;1835;1;3333;1;79050368;1;4852572;1;41864674;1;3;1;1;1;6;1;2;1;7103;1;19;1;24;0,5 ;6;1;26350123;1;4852572;1;6977446;1;54481361;1;18160454;1;40;1
327000;1;359280;1;211140;1;307800;1 nErf ;329280;1 nErf ;198060;1 nErf ;19200;1;30000;1;13080;1;185;1 nErf ;21;1 nErf ;193;1 nErf ;192;1;14;1;204;1;72;1;103;1;21;1;189;1;22;1;20;1;5;1;21;1;8;1;6;1;8;1;6;1;1768;1;17109;1;1094;1;267;1;291;1;623;1;1603;1;23520;1;971;1;369240;1;374280;1;264245;1;1996;1;17823;1;1369;1;79947788;1;4914852;1;42699814;1;1;1;1;1;2;1;1;1;7137;1;21;1;16;0,5 ;6;1;79947788;1;4914852;1;21349907;1;55085241;1;55085241;1;167;1
300480;1;348600;1;198000;1;283920;1 nErf ;341700;1 nErf ;191280;1 nErf ;16560;1;6900;1;6720;1;64;1 nErf ;75;1 nErf ;84;1 nErf ;62;1;74;1;83;1;105;1;106;1;103;1;36;1;97;1;84;1;55;1;59;1;44;1;6;1;2;1;3;1;4695;1;4648;1;2357;1;158;1;65;1;65;1;4579;1;4618;1;2305;1;317040;1;352050;1;200688;1;4954;1;4694;1;2389;1;80794868;1;4945032;1;43516714;1;1;1;1;1;1;1;1;1;7295;1;59;1;8;0,5 ;6;1;80794868;1;4945032;1;43516714;1;55879294;1;55879294;1;10;1
405000;1;40080;1;18420;1;393240;1 nErf ;37680;1 nErf ;8700;1 nErf ;11760;1;2400;1;9720;1;128;1 nErf ;208;1 nErf ;124;1 nErf ;129;1;219;1;171;1;82;1;32;1;82;1;40;1;8;1;79;1;45;1;255;0 Fehl Impl nErm ;3;1;3;1;6;1;53;1;3164;1;193;1;149;1;143;1;75;1;119;1;3048;1;172;1;51;1;422287;1;44085;1;39610;1;3299;1;212;1;319;1;81258368;1;4968912;1;43956334;1;1;1;0;1;1;1;0;1;7344;1;45;1;11;0,5 ;6;1;81258368;1;89;1;43956334;1;56477992;1;56477992;1;82;1
293880;1;207180;1;66540;1;291240;1 nErf ;180540;1 nErf ;49740;1 nErf ;2640;1;26640;1;16800;1;85;1 nErf ;190;1 nErf ;71;1 nErf ;85;1;214;1;62;1;40;1;31;1;98;1;102;1;171;1;31;1;23;1;34;1;26;1;1;1;13;1;25;1;3457;1;1090;1;937;1;66;1;859;1;171;1;3426;1;844;1;802;1;297708;1;250969;1;73260;1;3502;1;1321;1;1032;1;81825968;1;5014992;1;44477854;1;1;1;1;1;1;1;1;1;7427;1;34;1;12;0,5 ;6;1;81825968;1;5014992;1;44477854;1;57015334;1;57015334;1;111;1
87480;1;422220;1;336840;1;57960;1 nErf ;394560;1 nErf ;307920;1 nErf ;29520;1;27660;1;28920;1;46;1 nErf ;185;1 nErf ;30;1 nErf ;20;1;191;1;28;1;97;1;107;1;56;1;78;1;179;1;81;1;13;1;19;1;34;1;34;1;7;1;9;1;1902;1;2282;1;11228;1;304;1;259;1;516;1;2898;1;2066;1;10997;1;117000;1;450572;1;348408;1;2543;1;2436;1;11614;1;82672508;1;5101092;1;45238294;1;1;1;1;1;2;1;1;1;7493;1;34;1;14;0,5 ;6;1;82672508;1;5101092;1;22619147;1;58093046;1;58093046;1;145;1
554220;1 Intp ;204960;1;554220;1;532980;1 Intp nErf ;195240;1 nErf ;532980;1 nErf ;21240;1 Intp ;9720;1;21240;1;104;1 nErf ;54;1 nErf ;2;1 nErf ;1;1 Intp ;53;1;1;1;84;1;80;1;27;1;32;1;1;1;34;1;48;1;13;1;59;1;4;1 Intp ;5;1;4;1;5329;1 Intp ;3796;1;277110;1;253;1 Intp ;122;1;787;1;532980;1 Intp ;3684;1;532980;1;575460;1 Intp ;209820;1;562716;1;5533;1 Intp ;3886;1;281358;1;83985908;1 Intp ;5153292;1 Intp ;46499494;1 Intp ;1;1 Intp ;1;1 Intp ;0;1 Intp ;0;1 Intp ;7613;1;59;1;9;0,5 Intp ;6;1 Intp ;83985908;1 Intp ;5153292;1 Intp ;251;1;59382724;1 Intp ;59382724;1 Intp ;51;1
477780;1;543120;1;501420;1;452220;1 nErf ;528360;1 nErf ;494400;1 nErf ;25560;1;14760;1;7020;1;231;1 nErf ;146;1 nErf ;152;1 nErf ;239;1;149;1;153;1;88;1;40;1;84;1;122;1;96;1;5;1;26;1;255;0 Fehl Impl nErm ;45;1;5;1;3;1;1;1;2068;1;3720;1;3299;1;290;1;369;1;84;1;1892;1;3546;1;3231;1;541936;1;560555;1;513916;1;2346;1;3839;1;3381;1;85508228;1;5200632;1;47974474;1;3;1;1;1;5;1;1;1;7685;1;45;1;24;0,5 ;6;1;28502743;1;5200632;1;9594895;1;61392104;1;20464035;1;53;1
402960;1;259260;1;109440;1;400860;1 nErf ;237840;1 nErf ;109080;1 nErf ;2100;1;21420;1;360;1;137;1 nErf ;172;1 nErf ;50;1 nErf ;137;1;181;1;50;1;118;1;77;1;111;1;90;1;142;1;102;1;46;1;34;1;33;1;1;1;8;1;0;1;2941;1;1507;1;2189;1;18;1;278;1;3;1;2926;1;1314;1;2182;1;405459;1;283893;1;109584;1;2960;1;1651;1;2192;1;86279888;1;5224512;1;48722254;1;1;1;0;1;2;1;1;1;7798;1;46;1;13;0,5 ;6;1;86279888;1;89;1;24361127;1;61992514;1;61992514;1;70;1
439020;1;449040;1;93000;1;435060;1 nErf ;424620;1 nErf ;86580;1 nErf ;3960;1;24420;1;6420;1;116;1 nErf ;126;1 nErf ;18;1 nErf ;117;1;131;1;18;1;23;1;46;1;12;1;96;1;84;1;80;1;35;1;255;0 Fehl Impl nErm ;9;1;1;1;5;1;7;1;3785;1;3564;1;5167;1;172;1;531;1;535;1;3718;1;3241;1;4810;1;446702;1;474223;1;96338;1;3851;1;3764;1;5352;1;87260948;1;5259312;1;49668514;1;1;1;0;1;2;1;1;1;7843;1;35;1;13;0,5 ;6;1;87260948;1;89;1;24834257;1;63027166;1;63027166;1;49;1
350700;1;574380;1;549120;1;329640;1 nErf ;547380;1 nErf ;528300;1 nErf ;21060;1;27000;1;20820;1;215;1 nErf ;60;1 nErf ;132;1 nErf ;228;1;58;1;137;1;4;1;110;1;3;1;184;1;95;1;111;1;47;1;1;1;1;1;6;1;5;1;4;1;1631;1;9573;1;4160;1;5265;1;245;1;6940;1;1446;1;9438;1;3856;1;418934;1;587880;1;613246;1;1949;1;9798;1;4646;1;88735148;1;5328192;1;51073834;1;2;1;1;1;4;1;2;1;7892;1;47;1;18;0,5 ;6;1;44367574;1;5328192;1;12768458;1;64714005;1;32357002;1;122;1
91320;1;485820;1;571200;1;75420;1 nErf ;457320;1 nErf ;558420;1 nErf ;15900;1;28500;1;12780;1;90;1 nErf ;63;1 nErf ;57;1 nErf ;92;1;64;1;57;1;80;1;49;1;48;1;185;1;23;1;123;1;14;1;8;1;51;1;17;1;6;1;2;1;1015;1;7711;1;10021;1;199;1;582;1;266;1;820;1;7146;1;9797;1;109128;1;502742;1;578612;1;1213;1;7980;1;10151;1;89883488;1;5385372;1;52164994;1;1;1;1;1;1;1;1;1;7965;1;51;1;8;0,5 ;6;1;89883488;1;5385372;1;52164994;1;65628424;1;65628424;1;19;1
535320;1;274680;1;201960;1;520440;1 nErf ;245820;1 nErf ;173760;1 nErf ;14880;1;28860;1;28200;1;16;1 nErf ;130;1 nErf ;93;1 nErf ;16;1;144;1;93;1;22;1;11;1;91;1;141;1;43;1;18;1;14;1;21;1;19;1;3;1;11;1;14;1;33458;1;2113;1;2172;1;676;1;2624;1;310;1;32528;1;1707;1;1868;1;550200;1;313100;1;214368;1;34388;1;2408;1;2305;1;90895448;1;5457312;1;53105014;1;1;1;1;1;1;1;1;1;8019;1;21;1;9;0,5 ;6;1;90895448;1;5457312;1;53105014;1;66748294;1;66748294;1;83;1
226680;1;282840;1;514440;1;209760;1 nErf ;263100;1 nErf ;511020;1 nErf ;16920;1;19740;1;3420;1;205;1 nErf ;83;1 nErf ;106;1 nErf ;219;1;84;1;106;1;33;1;71;1;112;1;33;1;7;1;49;1;22;1;33;1;38;1;7;1;7;1;1;1;1106;1;3408;1;4853;1;513;1;278;1;31;1;958;1;3132;1;4821;1;275071;1;294314;1;515808;1;1342;1;3546;1;4866;1;91919408;1;5497392;1;54088894;1;1;1;0;1;2;1;0;1;8112;1;38;1;14;0,5 ;6;1;91919408;1;89;1;27044447;1;68052269;1;68052269;1;82;1
120300;1;201000;1;175080;1;119400;1 nErf ;193800;1 nErf ;162900;1 nErf ;900;1;7200;1;12180;1;148;1 nErf ;216;1 nErf ;15;1 nErf ;148;1;221;1;15;1;120;1;92;1;18;1;60;1;36;1;120;1;30;1;24;1;5;1;1;1;4;1;7;1;813;1;931;1;11672;1;8;1;78;1;677;1;807;1;877;1;10860;1;121452;1;210405;1;179952;1;821;1;974;1;11997;1;92415788;1;5517672;1;54564994;1;1;1;0;1;1;1;0;1;8171;1;30;1;12;0,5 ;6;1;92415788;1;89;1;54564994;1;68469527;1;68469527;1;121;1
123480;1;116880;1;261600;1;111540;1 nErf ;104460;1 nErf ;240780;1 nErf ;11940;1;12420;1;20820;1;46;1 nErf ;97;1 nErf ;133;1 nErf ;43;1;98;1;142;1;73;1;85;1;33;1;7;1;102;1;134;1;13;1;38;1;19;1;10;1;11;1;8;1;2684;1;1205;1;1967;1;164;1;146;1;631;1;2594;1;1066;1;1696;1;135420;1;124099;1;315316;1;2944;1;1279;1;2371;1;92917748;1;5562852;1;55021774;1;1;1;0;1;1;1;1;1;8241;1;38;1;8;0,5 ;6;1;92917748;1;89;1;55021774;1;69040161;1;69040161;1;45;1
200400;1;163620;1;509940;1;195180;1 nErf ;138540;1 nErf ;509580;1 nErf ;5220;1;25080;1;360;1;112;1 nErf ;24;1 nErf ;227;1 nErf ;113;1;17;1;227;1;68;1;64;1;119;1;176;1;188;1;55;1;5;1;32;1;11;1;3;1;15;1;0;1;1789;1;6818;1;2246;1;77;1;392;1;3;1;1727;1;8149;1;2245;1;207969;1;176160;1;510862;1;1857;1;7340;1;2250;1;93791708;1;5593512;1;55865074;1;2;1;0;1;3;1;1;1;8289;1;32;1;18;0,5 ;6;1;46895854;1;89;1;18621691;1;70184464;1;35092232;1;134;1
